"";"Distribuidor ID";"Cliente ID";"Producto ID";"Territorio Venta ID";"Cantidad";"Precio Unitario";"tipo"
"11752";264;-1;490;6;9;32,394;"Botellas"
"11753";264;-1;548;6;3;48,594;"Botellas"
"11754";264;-1;465;6;5;14,694;"Botellas"
"11755";264;-1;472;6;4;38,1;"Botellas"
"11756";264;-1;484;6;4;4,77;"Botellas"
"11757";264;-1;222;6;6;20,994;"Botellas"
"11758";264;-1;586;6;2;334,0575;"Botellas"
"11759";264;-1;569;6;1;334,0575;"Botellas"
"11760";441;-1;490;5;7;32,394;"Botellas"
"11761";441;-1;580;5;2;1020,594;"Botellas"
"11762";441;-1;477;5;2;2,994;"Botellas"
"11763";441;-1;484;5;2;4,77;"Botellas"
"11764";441;-1;217;5;2;20,994;"Botellas"
"11765";441;-1;547;5;4;48,594;"Botellas"
"11766";441;-1;234;5;4;29,994;"Botellas"
"11767";441;-1;546;5;3;37,254;"Botellas"
"11768";441;-1;483;5;3;72;"Botellas"
"11769";441;-1;481;5;2;5,394;"Botellas"
"11770";441;-1;222;5;5;20,994;"Botellas"
"11771";441;-1;471;5;4;38,1;"Botellas"
"11772";441;-1;214;5;4;20,994;"Botellas"
"11773";441;-1;491;5;4;32,394;"Botellas"
"11774";441;-1;287;5;3;202,332;"Botellas"
"11775";441;-1;225;5;4;5,394;"Botellas"
"11776";441;-1;583;5;1;1020,594;"Botellas"
"11777";441;-1;545;5;5;24,294;"Botellas"
"11778";259;-1;231;4;2;29,994;"Botellas"
"11779";259;-1;605;4;1;323,994;"Botellas"
"11780";259;-1;217;4;1;20,994;"Botellas"
"11781";259;-1;482;4;4;5,394;"Botellas"
"11782";259;-1;545;4;3;24,294;"Botellas"
"11783";259;-1;547;4;3;48,594;"Botellas"
"11784";259;-1;580;4;1;1020,594;"Botellas"
"11785";259;-1;606;4;1;323,994;"Botellas"
"11786";259;-1;583;4;5;1020,594;"Botellas"
"11787";259;-1;434;4;1;356,898;"Botellas"
"11788";259;-1;488;4;4;32,394;"Botellas"
"11789";259;-1;546;4;4;37,254;"Botellas"
"11790";115;-1;534;1;1;149,874;"Botellas"
"11791";115;-1;524;1;2;158,43;"Botellas"
"11792";115;-1;598;1;1;323,994;"Botellas"
"11793";680;-1;477;7;5;2,994;"Botellas"
"11794";680;-1;234;7;3;29,994;"Botellas"
"11795";680;-1;542;7;3;24,294;"Botellas"
"11796";680;-1;472;7;3;38,1;"Botellas"
"11797";680;-1;544;7;1;48,594;"Botellas"
"11798";680;-1;476;7;6;41,994;"Botellas"
"11799";680;-1;475;7;5;41,994;"Botellas"
"11800";680;-1;465;7;4;14,694;"Botellas"
"11801";680;-1;217;7;2;20,994;"Botellas"
"11802";680;-1;471;7;5;38,1;"Botellas"
"11803";680;-1;487;7;2;32,994;"Botellas"
"11804";680;-1;359;7;1;1376,994;"Botellas"
"11805";680;-1;517;7;2;31,584;"Botellas"
"11806";680;-1;400;7;2;37,152;"Botellas"
"11807";680;-1;222;7;3;20,994;"Botellas"
"11808";680;-1;214;7;3;20,994;"Botellas"
"11809";680;-1;483;7;2;72;"Botellas"
"11810";680;-1;511;7;2;218,454;"Botellas"
"11811";680;-1;474;7;9;41,994;"Botellas"
"11812";680;-1;490;7;4;32,394;"Botellas"
"11813";680;-1;491;7;3;32,394;"Botellas"
"11814";680;-1;484;7;4;4,77;"Botellas"
"11815";198;-1;217;3;1;20,994;"Botellas"
"11816";198;-1;472;3;4;38,1;"Botellas"
"11817";213;-1;586;9;3;334,0575;"Botellas"
"11818";213;-1;561;9;2;953,628;"Botellas"
"11819";213;-1;603;9;3;72,894;"Botellas"
"11820";213;-1;568;9;5;334,0575;"Botellas"
"11821";213;-1;559;9;3;12,144;"Botellas"
"11822";213;-1;465;9;3;14,694;"Botellas"
"11823";213;-1;552;9;1;54,894;"Botellas"
"11824";213;-1;564;9;3;953,628;"Botellas"
"11825";213;-1;560;9;2;728,91;"Botellas"
"11826";213;-1;576;9;3;1430,442;"Botellas"
"11827";213;-1;572;9;3;334,0575;"Botellas"
"11828";213;-1;579;9;1;728,91;"Botellas"
"11829";213;-1;573;9;3;1430,442;"Botellas"
"11830";236;-1;516;1;8;23,484;"Botellas"
"11831";236;-1;527;1;2;158,43;"Botellas"
"11832";236;-1;559;1;5;12,144;"Botellas"
"11833";236;-1;592;1;1;338,994;"Botellas"
"11834";236;-1;355;1;8;1391,994;"Botellas"
"11835";236;-1;359;1;9;1376,994;"Botellas"
"11836";236;-1;501;1;5;72,876;"Botellas"
"11837";236;-1;475;1;6;41,994;"Botellas"
"11838";236;-1;512;1;6;218,454;"Botellas"
"11839";236;-1;306;1;6;809,76;"Botellas"
"11840";236;-1;603;1;3;72,894;"Botellas"
"11841";236;-1;511;1;6;218,454;"Botellas"
"11842";236;-1;599;1;6;323,994;"Botellas"
"11843";236;-1;398;1;8;26,724;"Botellas"
"11844";236;-1;591;1;6;338,994;"Botellas"
"11845";236;-1;353;1;4;1391,994;"Botellas"
"11846";236;-1;550;1;1;149,874;"Botellas"
"11847";236;-1;514;1;5;63,9;"Botellas"
"11848";236;-1;474;1;12;40,5942;"Botellas"
"11849";236;-1;588;1;1;461,694;"Botellas"
"11850";236;-1;309;1;6;818,7;"Botellas"
"11851";236;-1;363;1;2;1376,994;"Botellas"
"11852";236;-1;542;1;5;24,294;"Botellas"
"11853";236;-1;400;1;10;37,152;"Botellas"
"11854";236;-1;534;1;1;149,874;"Botellas"
"11855";236;-1;601;1;3;32,394;"Botellas"
"11856";236;-1;532;1;6;149,874;"Botellas"
"11857";236;-1;524;1;4;158,43;"Botellas"
"11858";236;-1;543;1;7;37,254;"Botellas"
"11859";236;-1;484;1;3;4,77;"Botellas"
"11860";236;-1;549;1;1;218,454;"Botellas"
"11861";236;-1;513;1;1;218,454;"Botellas"
"11862";236;-1;490;1;3;32,394;"Botellas"
"11863";236;-1;556;1;5;105,294;"Botellas"
"11864";236;-1;517;1;3;31,584;"Botellas"
"11865";236;-1;533;1;3;149,874;"Botellas"
"11866";236;-1;290;1;8;818,7;"Botellas"
"11867";236;-1;558;1;6;242,994;"Botellas"
"11868";236;-1;515;1;6;16,272;"Botellas"
"11869";236;-1;552;1;2;54,894;"Botellas"
"11870";236;-1;551;1;10;158,43;"Botellas"
"11871";236;-1;595;1;4;338,994;"Botellas"
"11872";236;-1;357;1;8;1391,994;"Botellas"
"11873";236;-1;555;1;4;63,9;"Botellas"
"11874";236;-1;531;1;5;149,874;"Botellas"
"11875";236;-1;402;1;1;72,162;"Botellas"
"11876";236;-1;295;1;5;818,7;"Botellas"
"11877";236;-1;544;1;14;46,9742;"Cajas"
"11878";236;-1;594;1;3;338,994;"Botellas"
"11879";236;-1;476;1;24;38,4945;"Pallet"
"11880";236;-1;593;1;2;338,994;"Botellas"
"11881";236;-1;598;1;1;323,994;"Botellas"
"11882";236;-1;298;1;4;809,76;"Botellas"
"11883";236;-1;557;1;4;153,894;"Botellas"
"11884";236;-1;361;1;8;1376,994;"Botellas"
"11885";361;-1;563;1;2;953,628;"Botellas"
"11886";361;-1;231;1;5;29,994;"Botellas"
"11887";361;-1;487;1;7;32,994;"Botellas"
"11888";361;-1;603;1;2;72,894;"Botellas"
"11889";361;-1;237;1;9;29,994;"Botellas"
"11890";361;-1;496;1;1;602,346;"Botellas"
"11891";361;-1;488;1;5;32,394;"Botellas"
"11892";361;-1;471;1;12;36,83;"Botellas"
"11893";361;-1;569;1;4;334,0575;"Botellas"
"11894";361;-1;500;1;1;602,346;"Botellas"
"11895";361;-1;566;1;1;334,0575;"Botellas"
"11896";361;-1;465;1;2;14,694;"Botellas"
"11897";361;-1;484;1;6;4,77;"Botellas"
"11898";361;-1;521;1;2;16,272;"Botellas"
"11899";361;-1;463;1;3;14,694;"Botellas"
"11900";361;-1;493;1;1;200,052;"Botellas"
"11901";361;-1;556;1;1;105,294;"Botellas"
"11902";361;-1;571;1;3;334,0575;"Botellas"
"11903";361;-1;483;1;8;72;"Botellas"
"11904";361;-1;575;1;3;1430,442;"Botellas"
"11905";361;-1;576;1;3;1430,442;"Botellas"
"11906";361;-1;573;1;1;1430,442;"Botellas"
"11907";361;-1;548;1;1;48,594;"Botellas"
"11908";361;-1;502;1;2;200,052;"Botellas"
"11909";361;-1;214;1;2;20,994;"Botellas"
"11910";361;-1;558;1;1;242,994;"Botellas"
"11911";361;-1;555;1;4;63,9;"Botellas"
"11912";361;-1;562;1;1;953,628;"Botellas"
"11913";361;-1;574;1;1;1430,442;"Botellas"
"11914";361;-1;514;1;1;63,9;"Botellas"
"11915";361;-1;561;1;1;953,628;"Botellas"
"11916";361;-1;523;1;1;31,584;"Botellas"
"11917";361;-1;491;1;15;29,6945;"Cajas"
"11918";361;-1;222;1;4;20,994;"Botellas"
"11919";361;-1;565;1;2;334,0575;"Botellas"
"11920";361;-1;578;1;1;728,91;"Botellas"
"11921";361;-1;554;1;2;54,942;"Botellas"
"11922";361;-1;501;1;2;72,876;"Botellas"
"11923";361;-1;490;1;3;32,394;"Botellas"
"11924";361;-1;567;1;1;334,0575;"Botellas"
"11925";361;-1;572;1;2;334,0575;"Botellas"
"11926";361;-1;217;1;1;20,994;"Botellas"
"11927";361;-1;579;1;2;728,91;"Botellas"
"11928";361;-1;477;1;6;2,994;"Botellas"
"11929";361;-1;472;1;4;38,1;"Botellas"
"11930";361;-1;564;1;1;953,628;"Botellas"
"11931";361;-1;225;1;4;5,394;"Botellas"
"11932";361;-1;552;1;4;54,894;"Botellas"
"11933";361;-1;234;1;2;29,994;"Botellas"
"11934";471;-1;606;4;1;323,994;"Botellas"
"11935";328;-1;390;4;2;672,294;"Botellas"
"11936";328;-1;434;4;7;356,898;"Botellas"
"11937";328;-1;217;4;8;20,994;"Botellas"
"11938";328;-1;436;4;4;356,898;"Botellas"
"11939";328;-1;545;4;6;24,294;"Botellas"
"11940";328;-1;382;4;1;672,294;"Botellas"
"11941";328;-1;481;4;3;5,394;"Botellas"
"11942";328;-1;243;4;2;858,9;"Botellas"
"11943";328;-1;237;4;3;29,994;"Botellas"
"11944";328;-1;491;4;5;32,394;"Botellas"
"11945";328;-1;225;4;9;5,394;"Botellas"
"11946";328;-1;380;4;7;1466,01;"Botellas"
"11947";328;-1;582;4;5;1020,594;"Botellas"
"11948";328;-1;580;4;3;1020,594;"Botellas"
"11949";328;-1;418;4;3;356,898;"Botellas"
"11950";328;-1;477;4;6;2,994;"Botellas"
"11951";328;-1;604;4;3;323,994;"Botellas"
"11952";328;-1;388;4;2;672,294;"Botellas"
"11953";328;-1;404;4;1;26,724;"Botellas"
"11954";328;-1;378;4;6;1466,01;"Botellas"
"11955";328;-1;465;4;4;14,694;"Botellas"
"11956";328;-1;483;4;3;72;"Botellas"
"11957";328;-1;605;4;3;323,994;"Botellas"
"11958";328;-1;546;4;3;37,254;"Botellas"
"11959";328;-1;408;4;3;72,162;"Botellas"
"11960";328;-1;386;4;4;672,294;"Botellas"
"11961";328;-1;255;4;5;202,332;"Botellas"
"11962";328;-1;547;4;6;48,594;"Botellas"
"11963";328;-1;482;4;10;5,394;"Botellas"
"11964";328;-1;471;4;6;38,1;"Botellas"
"11965";328;-1;490;4;1;32,394;"Botellas"
"11966";328;-1;487;4;5;32,994;"Botellas"
"11967";328;-1;384;4;3;672,294;"Botellas"
"11968";328;-1;376;4;3;1466,01;"Botellas"
"11969";328;-1;374;4;2;1466,01;"Botellas"
"11970";328;-1;214;4;2;20,994;"Botellas"
"11971";328;-1;484;4;1;4,77;"Botellas"
"11972";328;-1;584;4;3;323,994;"Botellas"
"11973";328;-1;222;4;6;20,994;"Botellas"
"11974";328;-1;488;4;8;32,394;"Botellas"
"11975";328;-1;606;4;3;323,994;"Botellas"
"11976";328;-1;372;4;5;1466,01;"Botellas"
"11977";328;-1;240;4;2;858,9;"Botellas"
"11978";328;-1;520;4;5;31,584;"Botellas"
"11979";328;-1;440;4;4;858,9;"Botellas"
"11980";328;-1;231;4;8;29,994;"Botellas"
"11981";328;-1;472;4;7;38,1;"Botellas"
"11982";328;-1;287;4;2;202,332;"Botellas"
"11983";328;-1;581;4;2;1020,594;"Botellas"
"11984";328;-1;234;4;8;29,994;"Botellas"
"11985";328;-1;583;4;6;1020,594;"Botellas"
"11986";328;-1;463;4;8;14,694;"Botellas"
"11987";43;-1;475;1;2;41,994;"Botellas"
"11988";43;-1;400;1;2;37,152;"Botellas"
"11989";43;-1;527;1;2;158,43;"Botellas"
"11990";43;-1;361;1;2;1376,994;"Botellas"
"11991";43;-1;474;1;17;38,4945;"Cajas"
"11992";43;-1;357;1;3;1391,994;"Botellas"
"11993";43;-1;588;1;4;461,694;"Botellas"
"11994";43;-1;359;1;2;1376,994;"Botellas"
"11995";43;-1;516;1;2;23,484;"Botellas"
"11996";43;-1;591;1;3;338,994;"Botellas"
"11997";43;-1;513;1;2;218,454;"Botellas"
"11998";43;-1;543;1;1;37,254;"Botellas"
"11999";43;-1;353;1;3;1391,994;"Botellas"
"12000";43;-1;590;1;3;461,694;"Botellas"
"12001";43;-1;597;1;1;323,994;"Botellas"
"12002";43;-1;402;1;1;72,162;"Botellas"
"12003";43;-1;524;1;3;158,43;"Botellas"
"12004";43;-1;515;1;3;16,272;"Botellas"
"12005";43;-1;231;1;1;29,994;"Botellas"
"12006";43;-1;532;1;5;149,874;"Botellas"
"12007";43;-1;525;1;1;158,43;"Botellas"
"12008";43;-1;363;1;4;1376,994;"Botellas"
"12009";43;-1;544;1;3;48,594;"Botellas"
"12010";43;-1;511;1;2;218,454;"Botellas"
"12011";43;-1;517;1;4;31,584;"Botellas"
"12012";43;-1;512;1;3;218,454;"Botellas"
"12013";43;-1;594;1;2;338,994;"Botellas"
"12014";43;-1;600;1;1;323,994;"Botellas"
"12015";43;-1;355;1;5;1391,994;"Botellas"
"12016";43;-1;533;1;1;149,874;"Botellas"
"12017";43;-1;598;1;3;323,994;"Botellas"
"12018";363;-1;560;3;2;728,91;"Botellas"
"12019";363;-1;499;3;9;602,346;"Botellas"
"12020";363;-1;507;3;1;200,052;"Botellas"
"12021";363;-1;576;3;7;1430,442;"Botellas"
"12022";363;-1;569;3;3;334,0575;"Botellas"
"12023";363;-1;574;3;6;1430,442;"Botellas"
"12024";363;-1;562;3;5;953,628;"Botellas"
"12025";363;-1;579;3;6;728,91;"Botellas"
"12026";363;-1;523;3;2;31,584;"Botellas"
"12027";363;-1;500;3;5;602,346;"Botellas"
"12028";363;-1;506;3;2;200,052;"Botellas"
"12029";363;-1;586;3;4;334,0575;"Botellas"
"12030";363;-1;564;3;7;953,628;"Botellas"
"12031";363;-1;503;3;1;200,052;"Botellas"
"12032";363;-1;493;3;2;200,052;"Botellas"
"12033";363;-1;568;3;3;334,0575;"Botellas"
"12034";363;-1;566;3;4;334,0575;"Botellas"
"12035";363;-1;575;3;2;1430,442;"Botellas"
"12036";363;-1;570;3;2;334,0575;"Botellas"
"12037";363;-1;577;3;2;728,91;"Botellas"
"12038";377;-1;231;3;1;29,994;"Botellas"
"12039";377;-1;434;3;3;356,898;"Botellas"
"12040";377;-1;287;3;4;202,332;"Botellas"
"12041";377;-1;583;3;4;1020,594;"Botellas"
"12042";377;-1;546;3;2;37,254;"Botellas"
"12043";377;-1;547;3;3;48,594;"Botellas"
"12044";377;-1;606;3;4;323,994;"Botellas"
"12045";377;-1;605;3;5;323,994;"Botellas"
"12046";377;-1;481;3;6;5,394;"Botellas"
"12047";377;-1;545;3;2;24,294;"Botellas"
"12048";377;-1;580;3;5;1020,594;"Botellas"
"12049";377;-1;482;3;10;5,394;"Botellas"
"12050";207;-1;490;5;2;32,394;"Botellas"
"12051";207;-1;359;5;1;1376,994;"Botellas"
"12052";207;-1;472;5;3;38,1;"Botellas"
"12053";207;-1;222;5;3;20,994;"Botellas"
"12054";207;-1;217;5;6;20,994;"Botellas"
"12055";207;-1;465;5;2;14,694;"Botellas"
"12056";207;-1;474;5;20;38,4945;"Cajas"
"12057";207;-1;234;5;3;29,994;"Botellas"
"12058";207;-1;477;5;3;2,994;"Botellas"
"12059";207;-1;544;5;4;48,594;"Botellas"
"12060";207;-1;214;5;4;20,994;"Botellas"
"12061";207;-1;484;5;4;4,77;"Botellas"
"12062";207;-1;400;5;2;37,152;"Botellas"
"12063";207;-1;517;5;3;31,584;"Botellas"
"12064";207;-1;487;5;4;32,994;"Botellas"
"12065";207;-1;475;5;4;41,994;"Botellas"
"12066";207;-1;225;5;2;5,394;"Botellas"
"12067";207;-1;491;5;4;32,394;"Botellas"
"12068";207;-1;511;5;2;218,454;"Botellas"
"12069";207;-1;483;5;7;72;"Botellas"
"12070";207;-1;471;5;5;38,1;"Botellas"
"12071";207;-1;542;5;3;24,294;"Botellas"
"12072";360;-1;522;3;1;23,484;"Botellas"
"12073";360;-1;509;3;3;200,052;"Botellas"
"12074";360;-1;548;3;1;48,594;"Botellas"
"12075";360;-1;565;3;2;334,0575;"Botellas"
"12076";360;-1;494;3;1;602,346;"Botellas"
"12077";360;-1;585;3;2;334,0575;"Botellas"
"12078";360;-1;495;3;1;602,346;"Botellas"
"12079";360;-1;473;3;1;38,1;"Botellas"
"12080";360;-1;510;3;1;200,052;"Botellas"
"12081";360;-1;497;3;5;602,346;"Botellas"
"12082";360;-1;498;3;1;602,346;"Botellas"
"12083";360;-1;505;3;2;200,052;"Botellas"
"12084";381;-1;557;3;2;153,894;"Botellas"
"12085";381;-1;290;3;2;818,7;"Botellas"
"12086";381;-1;515;3;2;16,272;"Botellas"
"12087";381;-1;501;3;1;72,876;"Botellas"
"12088";381;-1;359;3;2;1376,994;"Botellas"
"12089";381;-1;363;3;4;1376,994;"Botellas"
"12090";381;-1;512;3;4;218,454;"Botellas"
"12091";381;-1;543;3;2;37,254;"Botellas"
"12092";381;-1;516;3;2;23,484;"Botellas"
"12093";381;-1;309;3;4;818,7;"Botellas"
"12094";381;-1;556;3;2;105,294;"Botellas"
"12095";381;-1;353;3;2;1391,994;"Botellas"
"12096";381;-1;398;3;1;26,724;"Botellas"
"12097";381;-1;513;3;4;218,454;"Botellas"
"12098";381;-1;402;3;6;72,162;"Botellas"
"12099";381;-1;542;3;3;24,294;"Botellas"
"12100";381;-1;552;3;4;54,894;"Botellas"
"12101";381;-1;603;3;4;72,894;"Botellas"
"12102";381;-1;357;3;5;1391,994;"Botellas"
"12103";381;-1;591;3;1;338,994;"Botellas"
"12104";381;-1;517;3;2;31,584;"Botellas"
"12105";381;-1;225;3;3;5,394;"Botellas"
"12106";381;-1;544;3;4;48,594;"Botellas"
"12107";381;-1;474;3;6;41,994;"Botellas"
"12108";381;-1;400;3;4;37,152;"Botellas"
"12109";381;-1;355;3;2;1391,994;"Botellas"
"12110";381;-1;533;3;1;149,874;"Botellas"
"12111";381;-1;525;3;1;158,43;"Botellas"
"12112";381;-1;531;3;1;149,874;"Botellas"
"12113";381;-1;588;3;4;461,694;"Botellas"
"12114";381;-1;592;3;2;338,994;"Botellas"
"12115";381;-1;558;3;2;242,994;"Botellas"
"12116";381;-1;514;3;3;63,9;"Botellas"
"12117";381;-1;511;3;4;218,454;"Botellas"
"12118";381;-1;595;3;6;338,994;"Botellas"
"12119";381;-1;306;3;2;809,76;"Botellas"
"12120";381;-1;599;3;1;323,994;"Botellas"
"12121";381;-1;559;3;2;12,144;"Botellas"
"12122";381;-1;598;3;4;323,994;"Botellas"
"12123";381;-1;475;3;1;41,994;"Botellas"
"12124";381;-1;527;3;1;158,43;"Botellas"
"12125";381;-1;476;3;6;41,994;"Botellas"
"12126";381;-1;298;3;1;809,76;"Botellas"
"12127";381;-1;551;3;2;158,43;"Botellas"
"12128";381;-1;526;3;3;158,43;"Botellas"
"12129";381;-1;532;3;2;149,874;"Botellas"
"12130";381;-1;593;3;3;338,994;"Botellas"
"12131";381;-1;597;3;7;323,994;"Botellas"
"12132";381;-1;555;3;8;63,9;"Botellas"
"12133";381;-1;361;3;4;1376,994;"Botellas"
"12134";650;-1;487;1;12;31,8942;"Botellas"
"12135";650;-1;542;1;6;24,294;"Botellas"
"12136";650;-1;359;1;13;1331,0942;"Cajas"
"12137";650;-1;237;1;3;29,994;"Botellas"
"12138";650;-1;533;1;1;149,874;"Botellas"
"12139";650;-1;515;1;3;16,272;"Botellas"
"12140";650;-1;601;1;7;32,394;"Botellas"
"12141";650;-1;476;1;7;41,994;"Botellas"
"12142";650;-1;599;1;3;323,994;"Botellas"
"12143";650;-1;597;1;1;323,994;"Botellas"
"12144";650;-1;488;1;13;31,3142;"Cajas"
"12145";650;-1;514;1;3;63,9;"Botellas"
"12146";650;-1;484;1;16;4,3725;"Cajas"
"12147";650;-1;531;1;4;149,874;"Botellas"
"12148";650;-1;474;1;9;41,994;"Botellas"
"12149";650;-1;295;1;1;818,7;"Botellas"
"12150";650;-1;355;1;7;1391,994;"Botellas"
"12151";650;-1;491;1;11;31,3142;"Botellas"
"12152";650;-1;543;1;4;37,254;"Botellas"
"12153";650;-1;603;1;4;72,894;"Botellas"
"12154";650;-1;524;1;8;158,43;"Botellas"
"12155";650;-1;559;1;4;12,144;"Botellas"
"12156";650;-1;353;1;9;1391,994;"Botellas"
"12157";650;-1;532;1;2;149,874;"Botellas"
"12158";650;-1;558;1;12;234,8942;"Botellas"
"12159";650;-1;591;1;4;338,994;"Botellas"
"12160";650;-1;234;1;23;27,4945;"Cajas"
"12161";650;-1;222;1;15;19,2445;"Cajas"
"12162";650;-1;594;1;5;338,994;"Botellas"
"12163";650;-1;477;1;24;2,7445;"Pallet"
"12164";650;-1;225;1;19;4,9445;"Cajas"
"12165";650;-1;592;1;1;338,994;"Botellas"
"12166";650;-1;298;1;3;809,76;"Botellas"
"12167";650;-1;463;1;5;14,694;"Botellas"
"12168";650;-1;513;1;3;218,454;"Botellas"
"12169";650;-1;217;1;14;20,2942;"Cajas"
"12170";650;-1;516;1;6;23,484;"Botellas"
"12171";650;-1;490;1;7;32,394;"Botellas"
"12172";650;-1;483;1;8;72;"Botellas"
"12173";650;-1;402;1;3;72,162;"Botellas"
"12174";650;-1;306;1;4;809,76;"Botellas"
"12175";650;-1;467;1;4;14,694;"Botellas"
"12176";650;-1;557;1;5;153,894;"Botellas"
"12177";650;-1;595;1;3;338,994;"Botellas"
"12178";650;-1;588;1;1;461,694;"Botellas"
"12179";650;-1;471;1;7;38,1;"Botellas"
"12180";650;-1;480;1;3;1,374;"Botellas"
"12181";650;-1;472;1;8;38,1;"Botellas"
"12182";650;-1;552;1;8;54,894;"Botellas"
"12183";650;-1;593;1;3;338,994;"Botellas"
"12184";650;-1;400;1;14;35,9136;"Cajas"
"12185";650;-1;512;1;10;218,454;"Botellas"
"12186";650;-1;309;1;3;818,7;"Botellas"
"12187";650;-1;525;1;5;158,43;"Botellas"
"12188";650;-1;551;1;9;158,43;"Botellas"
"12189";650;-1;475;1;2;41,994;"Botellas"
"12190";650;-1;544;1;8;48,594;"Botellas"
"12191";650;-1;398;1;16;24,497;"Cajas"
"12192";650;-1;363;1;2;1376,994;"Botellas"
"12193";650;-1;501;1;3;72,876;"Botellas"
"12194";650;-1;214;1;6;20,994;"Botellas"
"12195";650;-1;511;1;12;211,1722;"Botellas"
"12196";650;-1;555;1;8;63,9;"Botellas"
"12197";650;-1;361;1;6;1376,994;"Botellas"
"12198";650;-1;550;1;1;149,874;"Botellas"
"12199";650;-1;556;1;1;105,294;"Botellas"
"12200";650;-1;598;1;2;323,994;"Botellas"
"12201";650;-1;357;1;5;1391,994;"Botellas"
"12202";650;-1;231;1;8;29,994;"Botellas"
"12203";650;-1;517;1;2;31,584;"Botellas"
"12204";650;-1;527;1;4;158,43;"Botellas"
"12205";650;-1;465;1;8;14,694;"Botellas"
"12206";258;-1;440;4;3;858,9;"Botellas"
"12207";258;-1;605;4;1;323,994;"Botellas"
"12208";258;-1;376;4;3;1466,01;"Botellas"
"12209";258;-1;378;4;2;1466,01;"Botellas"
"12210";258;-1;546;4;1;37,254;"Botellas"
"12211";258;-1;240;4;1;858,9;"Botellas"
"12212";258;-1;584;4;3;323,994;"Botellas"
"12213";258;-1;545;4;5;24,294;"Botellas"
"12214";258;-1;580;4;5;1020,594;"Botellas"
"12215";258;-1;255;4;2;202,332;"Botellas"
"12216";258;-1;374;4;4;1466,01;"Botellas"
"12217";258;-1;482;4;3;5,394;"Botellas"
"12218";258;-1;388;4;2;672,294;"Botellas"
"12219";258;-1;418;4;2;356,898;"Botellas"
"12220";258;-1;372;4;1;1466,01;"Botellas"
"12221";258;-1;582;4;1;1020,594;"Botellas"
"12222";258;-1;434;4;2;356,898;"Botellas"
"12223";258;-1;547;4;3;48,594;"Botellas"
"12224";258;-1;384;4;1;672,294;"Botellas"
"12225";258;-1;520;4;3;31,584;"Botellas"
"12226";258;-1;243;4;2;858,9;"Botellas"
"12227";258;-1;382;4;1;672,294;"Botellas"
"12228";258;-1;408;4;1;72,162;"Botellas"
"12229";258;-1;604;4;2;323,994;"Botellas"
"12230";258;-1;404;4;1;26,724;"Botellas"
"12231";258;-1;287;4;1;202,332;"Botellas"
"12232";258;-1;481;4;3;5,394;"Botellas"
"12233";258;-1;386;4;1;672,294;"Botellas"
"12234";258;-1;583;4;2;1020,594;"Botellas"
"12235";258;-1;380;4;1;1466,01;"Botellas"
"12236";258;-1;581;4;1;1020,594;"Botellas"
"12237";289;-1;476;1;9;41,994;"Botellas"
"12238";289;-1;359;1;2;1376,994;"Botellas"
"12239";289;-1;511;1;1;218,454;"Botellas"
"12240";289;-1;517;1;1;31,584;"Botellas"
"12241";289;-1;544;1;1;48,594;"Botellas"
"12242";289;-1;542;1;1;24,294;"Botellas"
"12243";289;-1;400;1;1;37,152;"Botellas"
"12244";283;-1;572;7;1;334,0575;"Botellas"
"12245";283;-1;564;7;1;953,628;"Botellas"
"12246";283;-1;568;7;1;334,0575;"Botellas"
"12247";283;-1;560;7;1;728,91;"Botellas"
"12248";283;-1;488;7;1;32,394;"Botellas"
"12249";283;-1;573;7;2;1430,442;"Botellas"
"12250";283;-1;496;7;1;602,346;"Botellas"
"12251";283;-1;552;7;1;54,894;"Botellas"
"12252";283;-1;558;7;2;242,994;"Botellas"
"12253";283;-1;559;7;2;12,144;"Botellas"
"12254";283;-1;231;7;1;29,994;"Botellas"
"12255";283;-1;586;7;2;334,0575;"Botellas"
"12256";283;-1;569;7;1;334,0575;"Botellas"
"12257";283;-1;499;7;1;602,346;"Botellas"
"12258";283;-1;565;7;1;334,0575;"Botellas"
"12259";283;-1;579;7;1;728,91;"Botellas"
"12260";107;-1;605;2;4;323,994;"Botellas"
"12261";199;-1;495;1;2;602,346;"Botellas"
"12262";199;-1;492;1;4;602,346;"Botellas"
"12263";199;-1;575;1;1;1430,442;"Botellas"
"12264";199;-1;579;1;12;704,613;"Botellas"
"12265";199;-1;565;1;3;334,0575;"Botellas"
"12266";199;-1;573;1;3;1430,442;"Botellas"
"12267";199;-1;571;1;1;334,0575;"Botellas"
"12268";199;-1;554;1;2;54,942;"Botellas"
"12269";199;-1;509;1;3;200,052;"Botellas"
"12270";199;-1;523;1;2;31,584;"Botellas"
"12271";199;-1;560;1;8;728,91;"Botellas"
"12272";199;-1;502;1;4;200,052;"Botellas"
"12273";199;-1;497;1;2;602,346;"Botellas"
"12274";199;-1;499;1;3;602,346;"Botellas"
"12275";199;-1;576;1;3;1430,442;"Botellas"
"12276";199;-1;496;1;3;602,346;"Botellas"
"12277";199;-1;503;1;1;200,052;"Botellas"
"12278";199;-1;507;1;3;200,052;"Botellas"
"12279";199;-1;493;1;5;200,052;"Botellas"
"12280";199;-1;498;1;1;602,346;"Botellas"
"12281";199;-1;570;1;3;334,0575;"Botellas"
"12282";199;-1;506;1;7;200,052;"Botellas"
"12283";199;-1;572;1;4;334,0575;"Botellas"
