"";"Distribuidor ID";"Cliente ID";"Producto ID";"Territorio Venta ID";"Cantidad";"Precio Unitario";"tipo"
"6325";426;-1;417;6;3;324,4527;1
"6326";426;-1;383;6;2;600,2625;1
"6327";426;-1;368;6;1;1466,01;1
"6328";426;-1;447;6;4;15;1
"6329";426;-1;369;6;1;1466,01;1
"6330";426;-1;435;6;1;324,4527;1
"6331";426;-1;373;6;3;1308,9375;1
"6332";426;-1;460;6;9;53,994;1
"6333";426;-1;462;6;3;14,1289;1
"6334";426;-1;464;6;9;14,1289;1
"6335";426;-1;271;6;1;202,332;1
"6336";426;-1;414;6;1;149,031;1
"6337";426;-1;454;6;1;35,994;1
"6338";426;-1;457;6;1;44,994;1
"6339";426;-1;448;6;4;11,994;1
"6340";540;-1;433;2;3;324,4527;1
"6341";540;-1;460;2;4;53,994;1
"6342";540;-1;325;2;4;469,794;1
"6343";540;-1;343;2;8;469,794;1
"6344";540;-1;323;2;7;469,794;1
"6345";540;-1;422;2;7;67,539;1
"6346";540;-1;221;2;1;20,1865;1
"6347";540;-1;333;2;7;469,794;1
"6348";540;-1;327;2;5;469,794;1
"6349";540;-1;329;2;8;469,794;1
"6350";540;-1;456;2;3;44,994;1
"6351";430;-1;422;10;3;67,539;1
"6352";430;-1;216;10;4;20,1865;1
"6353";430;-1;375;10;3;1308,9375;1
"6354";430;-1;339;10;2;469,794;1
"6355";430;-1;325;10;3;469,794;1
"6356";430;-1;458;10;6;44,994;1
"6357";430;-1;389;10;4;600,2625;1
"6358";430;-1;323;10;2;469,794;1
"6359";430;-1;383;10;2;600,2625;1
"6360";430;-1;224;10;5;5,1865;1
"6361";430;-1;456;10;2;44,994;1
"6362";430;-1;327;10;5;469,794;1
"6363";430;-1;271;10;1;202,332;1
"6364";430;-1;464;10;4;14,1289;1
"6365";430;-1;385;10;4;600,2625;1
"6366";430;-1;377;10;2;1308,9375;1
"6367";430;-1;415;10;2;198,036;1
"6368";430;-1;371;10;1;1308,9375;1
"6369";430;-1;448;10;2;11,994;1
"6370";430;-1;381;10;1;600,2625;1
"6371";430;-1;433;10;5;324,4527;1
"6372";430;-1;233;10;3;28,8404;1
"6373";430;-1;321;10;2;469,794;1
"6374";430;-1;341;10;5;469,794;1
"6375";430;-1;368;10;2;1466,01;1
"6376";430;-1;286;10;3;183,9382;1
"6377";430;-1;460;10;2;53,994;1
"6378";430;-1;213;10;8;20,1865;1
"6379";430;-1;331;10;3;469,794;1
"6380";430;-1;335;10;1;469,794;1
"6381";430;-1;337;10;2;469,794;1
"6382";430;-1;221;10;4;20,1865;1
"6383";430;-1;263;10;4;202,332;1
"6384";430;-1;379;10;1;1308,9375;1
"6385";430;-1;373;10;4;1308,9375;1
"6386";430;-1;333;10;2;469,794;1
"6387";430;-1;453;10;5;35,994;1
"6388";430;-1;370;10;1;1466,01;1
"6389";430;-1;414;10;1;149,031;1
"6390";66;-1;457;6;4;44,994;1
"6391";66;-1;381;6;5;600,2625;1
"6392";66;-1;331;6;2;469,794;1
"6393";66;-1;273;6;1;202,332;1
"6394";66;-1;339;6;2;469,794;1
"6395";66;-1;368;6;2;1466,01;1
"6396";66;-1;230;6;1;28,8404;1
"6397";66;-1;216;6;6;20,1865;1
"6398";66;-1;327;6;6;469,794;1
"6399";66;-1;286;6;4;183,9382;1
"6400";66;-1;224;6;14;5,0136;2
"6401";66;-1;213;6;5;20,1865;1
"6402";66;-1;417;6;2;324,4527;1
"6403";66;-1;447;6;6;15;1
"6404";66;-1;323;6;9;469,794;1
"6405";66;-1;263;6;2;202,332;1
"6406";66;-1;373;6;2;1308,9375;1
"6407";66;-1;233;6;9;28,8404;1
"6408";66;-1;254;6;2;183,9382;1
"6409";66;-1;445;6;1;35,994;1
"6410";66;-1;333;6;2;469,794;1
"6411";66;-1;271;6;1;202,332;1
"6412";66;-1;458;6;2;44,994;1
"6413";66;-1;464;6;4;14,1289;1
"6414";66;-1;466;6;5;14,1289;1
"6415";66;-1;415;6;1;198,036;1
"6416";66;-1;236;6;5;28,8404;1
"6417";66;-1;460;6;2;53,994;1
"6418";66;-1;265;6;2;202,332;1
"6419";66;-1;389;6;1;600,2625;1
"6420";66;-1;453;6;6;35,994;1
"6421";66;-1;335;6;1;469,794;1
"6422";66;-1;462;6;5;14,1289;1
"6423";66;-1;448;6;4;11,994;1
"6424";66;-1;325;6;2;469,794;1
"6425";66;-1;343;6;3;469,794;1
"6426";66;-1;221;6;4;20,1865;1
"6427";66;-1;435;6;2;324,4527;1
"6428";66;-1;456;6;5;44,994;1
"6429";66;-1;329;6;4;469,794;1
"6430";66;-1;454;6;3;35,994;1
"6431";66;-1;422;6;1;67,539;1
"6432";66;-1;433;6;4;324,4527;1
"6433";66;-1;459;6;4;53,994;1
"6434";66;-1;461;6;6;53,994;1
"6435";317;-1;377;6;3;1308,9375;1
"6436";317;-1;333;6;1;469,794;1
"6437";317;-1;242;6;3;780,8182;1
"6438";317;-1;239;6;2;780,8182;1
"6439";317;-1;385;6;4;600,2625;1
"6440";317;-1;224;6;6;5,1865;1
"6441";317;-1;370;6;4;1466,01;1
"6442";317;-1;439;6;3;780,8182;1
"6443";317;-1;448;6;1;11,994;1
"6444";317;-1;280;6;1;183,9382;1
"6445";317;-1;369;6;1;1466,01;1
"6446";317;-1;383;6;4;600,2625;1
"6447";317;-1;375;6;2;1308,9375;1
"6448";317;-1;407;6;2;65,6018;1
"6449";317;-1;414;6;2;149,031;1
"6450";598;-1;360;3;1;1229,4589;1
"6451";354;-1;364;6;1;647,994;1
"6452";354;-1;391;6;2;88,932;1
"6453";354;-1;470;6;3;22,794;1
"6454";529;-1;242;4;2;780,8182;1
"6455";529;-1;439;4;3;780,8182;1
"6456";529;-1;407;4;1;65,6018;1
"6457";529;-1;370;4;1;1466,01;1
"6458";529;-1;375;4;1;1308,9375;1
"6459";529;-1;369;4;2;1466,01;1
"6460";529;-1;239;4;1;780,8182;1
"6461";529;-1;385;4;3;600,2625;1
"6462";529;-1;414;4;2;149,031;1
"6463";529;-1;271;4;1;202,332;1
"6464";529;-1;377;4;1;1308,9375;1
"6465";529;-1;280;4;1;183,9382;1
"6466";444;-1;469;6;6;22,794;1
"6467";444;-1;468;6;3;22,794;1
"6468";444;-1;458;6;1;44,994;1
"6469";444;-1;470;6;6;22,794;1
"6470";444;-1;224;6;1;5,1865;1
"6471";444;-1;352;6;2;1242,8518;1
"6472";444;-1;233;6;4;28,8404;1
"6473";661;-1;412;6;3;180,129;1
"6474";167;-1;331;4;7;469,794;1
"6475";167;-1;422;4;4;67,539;1
"6476";167;-1;435;4;1;324,4527;1
"6477";167;-1;414;4;1;149,031;1
"6478";167;-1;339;4;6;469,794;1
"6479";167;-1;335;4;5;469,794;1
"6480";167;-1;456;4;6;44,994;1
"6481";167;-1;458;4;5;44,994;1
"6482";167;-1;368;4;5;1466,01;1
"6483";167;-1;213;4;3;20,1865;1
"6484";167;-1;271;4;4;202,332;1
"6485";167;-1;329;4;3;469,794;1
"6486";167;-1;273;4;4;202,332;1
"6487";167;-1;381;4;4;600,2625;1
"6488";167;-1;383;4;5;600,2625;1
"6489";167;-1;369;4;3;1466,01;1
"6490";167;-1;286;4;4;183,9382;1
"6491";167;-1;464;4;8;14,1289;1
"6492";167;-1;341;4;4;469,794;1
"6493";167;-1;377;4;8;1308,9375;1
"6494";167;-1;323;4;3;469,794;1
"6495";167;-1;325;4;5;469,794;1
"6496";167;-1;375;4;4;1308,9375;1
"6497";167;-1;453;4;2;35,994;1
"6498";167;-1;387;4;4;600,2625;1
"6499";167;-1;224;4;3;5,1865;1
"6500";167;-1;233;4;3;28,8404;1
"6501";167;-1;389;4;7;600,2625;1
"6502";167;-1;221;4;2;20,1865;1
"6503";167;-1;327;4;3;469,794;1
"6504";167;-1;379;4;7;1308,9375;1
"6505";167;-1;321;4;5;469,794;1
"6506";167;-1;371;4;2;1308,9375;1
"6507";167;-1;263;4;3;202,332;1
"6508";167;-1;373;4;4;1308,9375;1
"6509";167;-1;337;4;2;469,794;1
"6510";167;-1;370;4;3;1466,01;1
"6511";167;-1;417;4;1;324,4527;1
"6512";167;-1;415;4;2;198,036;1
"6513";167;-1;343;4;2;469,794;1
"6514";167;-1;216;4;3;20,1865;1
"6515";167;-1;333;4;7;469,794;1
"6516";167;-1;433;4;6;324,4527;1
"6517";167;-1;230;4;5;28,8404;1
"6518";167;-1;385;4;4;600,2625;1
"6519";167;-1;460;4;5;53,994;1
"6520";535;-1;391;7;3;88,932;1
"6521";535;-1;466;7;2;14,1289;1
"6522";535;-1;360;7;1;1229,4589;1
"6523";535;-1;445;7;5;35,994;1
"6524";535;-1;221;7;4;20,1865;1
"6525";535;-1;461;7;1;53,994;1
"6526";535;-1;458;7;1;44,994;1
"6527";535;-1;457;7;1;44,994;1
"6528";535;-1;364;7;3;647,994;1
"6529";535;-1;454;7;4;35,994;1
"6530";625;-1;325;4;1;469,794;1
"6531";58;-1;447;3;3;15;1
"6532";237;-1;236;3;3;28,8404;1
"6533";493;-1;429;4;1;324,4527;1
"6534";359;-1;224;2;2;5,1865;1
"6535";359;-1;458;2;1;44,994;1
"6536";359;-1;233;2;4;28,8404;1
"6537";558;-1;435;2;2;324,4527;1
"6538";558;-1;286;2;3;183,9382;1
"6539";558;-1;379;2;1;1308,9375;1
"6540";558;-1;333;2;3;469,794;1
"6541";558;-1;458;2;3;44,994;1
"6542";558;-1;459;2;2;53,994;1
"6543";558;-1;415;2;4;198,036;1
"6544";558;-1;265;2;1;202,332;1
"6545";558;-1;464;2;3;14,1289;1
"6546";558;-1;460;2;6;53,994;1
"6547";558;-1;370;2;2;1466,01;1
"6548";558;-1;373;2;1;1308,9375;1
"6549";558;-1;383;2;2;600,2625;1
"6550";558;-1;343;2;3;469,794;1
"6551";558;-1;448;2;5;11,994;1
"6552";558;-1;230;2;3;28,8404;1
"6553";558;-1;224;2;2;5,1865;1
"6554";558;-1;377;2;1;1308,9375;1
"6555";558;-1;417;2;2;324,4527;1
"6556";558;-1;337;2;3;469,794;1
"6557";558;-1;271;2;2;202,332;1
"6558";558;-1;273;2;4;202,332;1
"6559";558;-1;385;2;1;600,2625;1
"6560";558;-1;331;2;4;469,794;1
"6561";558;-1;387;2;2;600,2625;1
"6562";558;-1;422;2;1;67,539;1
"6563";558;-1;327;2;1;469,794;1
"6564";558;-1;433;2;1;324,4527;1
"6565";558;-1;381;2;3;600,2625;1
"6566";558;-1;453;2;2;35,994;1
"6567";558;-1;329;2;3;469,794;1
"6568";558;-1;456;2;5;44,994;1
"6569";558;-1;369;2;4;1466,01;1
"6570";558;-1;335;2;2;469,794;1
"6571";558;-1;371;2;2;1308,9375;1
"6572";558;-1;216;2;2;20,1865;1
"6573";558;-1;414;2;2;149,031;1
"6574";558;-1;221;2;5;20,1865;1
"6575";558;-1;325;2;4;469,794;1
"6576";558;-1;213;2;3;20,1865;1
"6577";558;-1;447;2;1;15;1
"6578";558;-1;368;2;3;1466,01;1
"6579";558;-1;375;2;1;1308,9375;1
"6580";558;-1;233;2;5;28,8404;1
"6581";558;-1;263;2;2;202,332;1
"6582";558;-1;323;2;3;469,794;1
"6583";558;-1;339;2;5;469,794;1
"6584";531;-1;323;5;3;469,794;1
"6585";531;-1;343;5;1;469,794;1
"6586";531;-1;333;5;3;469,794;1
"6587";531;-1;422;5;2;67,539;1
"6588";531;-1;329;5;2;469,794;1
"6589";531;-1;325;5;3;469,794;1
"6590";531;-1;327;5;4;469,794;1
"6591";65;-1;470;6;9;22,794;1
"6592";65;-1;469;6;8;22,794;1
"6593";65;-1;358;6;3;1229,4589;1
"6594";65;-1;468;6;1;22,794;1
"6595";65;-1;360;6;1;1229,4589;1
"6596";65;-1;224;6;2;5,1865;1
"6597";65;-1;233;6;5;28,8404;1
"6598";353;-1;470;6;6;22,794;1
"6599";353;-1;469;6;2;22,794;1
"6600";667;-1;469;2;4;22,794;1
"6601";667;-1;356;2;7;1242,8518;1
"6602";667;-1;354;2;2;1242,8518;1
"6603";667;-1;427;2;3;209,256;1
"6604";667;-1;308;2;1;744,2727;1
"6605";667;-1;360;2;8;1229,4589;1
"6606";667;-1;421;2;2;196,329;1
"6607";667;-1;409;2;1;209,256;1
"6608";667;-1;468;2;4;22,794;1
"6609";667;-1;410;2;3;36,447;1
"6610";667;-1;399;2;2;33,7745;1
"6611";667;-1;428;2;4;209,256;1
"6612";667;-1;401;2;1;65,6018;1
"6613";667;-1;419;2;2;52,647;1
"6614";667;-1;411;2;2;125,415;1
"6615";667;-1;458;2;1;44,994;1
"6616";667;-1;352;2;1;1242,8518;1
"6617";667;-1;297;2;2;736,1455;1
"6618";667;-1;470;2;6;22,794;1
"6619";667;-1;420;2;2;141,615;1
"6620";667;-1;362;2;2;1229,4589;1
"6621";36;-1;373;2;3;1308,9375;1
"6622";479;-1;379;6;1;1308,9375;1
"6623";479;-1;329;6;1;469,794;1
"6624";479;-1;385;6;2;600,2625;1
"6625";479;-1;224;6;6;5,1865;1
"6626";479;-1;213;6;7;20,1865;1
"6627";479;-1;286;6;1;183,9382;1
"6628";479;-1;377;6;1;1308,9375;1
"6629";479;-1;230;6;5;28,8404;1
"6630";479;-1;383;6;3;600,2625;1
"6631";479;-1;321;6;4;469,794;1
"6632";479;-1;447;6;3;15;1
"6633";479;-1;370;6;4;1466,01;1
"6634";479;-1;375;6;1;1308,9375;1
"6635";479;-1;415;6;2;198,036;1
"6636";479;-1;433;6;5;324,4527;1
"6637";479;-1;337;6;2;469,794;1
"6638";479;-1;341;6;5;469,794;1
"6639";479;-1;387;6;1;600,2625;1
"6640";479;-1;453;6;6;35,994;1
"6641";479;-1;381;6;4;600,2625;1
"6642";479;-1;459;6;1;53,994;1
"6643";479;-1;339;6;2;469,794;1
"6644";479;-1;331;6;3;469,794;1
"6645";479;-1;464;6;6;14,1289;1
"6646";479;-1;458;6;5;44,994;1
"6647";479;-1;417;6;2;324,4527;1
"6648";479;-1;422;6;3;67,539;1
"6649";479;-1;233;6;4;28,8404;1
"6650";479;-1;368;6;1;1466,01;1
"6651";479;-1;460;6;4;53,994;1
"6652";479;-1;271;6;1;202,332;1
"6653";479;-1;407;6;1;65,6018;1
"6654";479;-1;369;6;3;1466,01;1
"6655";479;-1;448;6;1;11,994;1
"6656";479;-1;414;6;1;149,031;1
"6657";479;-1;254;6;3;183,9382;1
"6658";479;-1;456;6;2;44,994;1
"6659";479;-1;265;6;5;202,332;1
"6660";479;-1;389;6;2;600,2625;1
"6661";479;-1;327;6;3;469,794;1
"6662";479;-1;335;6;2;469,794;1
"6663";479;-1;221;6;2;20,1865;1
"6664";479;-1;216;6;3;20,1865;1
"6665";479;-1;371;6;2;1308,9375;1
"6666";479;-1;333;6;3;469,794;1
"6667";479;-1;273;6;1;202,332;1
"6668";479;-1;236;6;1;28,8404;1
"6669";479;-1;325;6;4;469,794;1
"6670";77;-1;327;4;1;469,794;1
"6671";77;-1;325;4;1;469,794;1
"6672";77;-1;323;4;5;469,794;1
"6673";77;-1;433;4;2;324,4527;1
"6674";77;-1;343;4;2;469,794;1
"6675";77;-1;422;4;1;67,539;1
"6676";77;-1;233;4;1;28,8404;1
"6677";77;-1;456;4;1;44,994;1
"6678";77;-1;224;4;5;5,1865;1
"6679";77;-1;329;4;1;469,794;1
"6680";217;-1;360;1;1;1229,4589;1
"6681";191;-1;323;6;1;469,794;1
"6682";191;-1;236;6;2;28,8404;1
"6683";583;-1;470;4;6;22,794;1
"6684";583;-1;458;4;1;44,994;1
"6685";583;-1;469;4;4;22,794;1
"6686";583;-1;468;4;2;22,794;1
"6687";583;-1;358;4;1;1229,4589;1
"6688";583;-1;233;4;6;28,8404;1
"6689";583;-1;224;4;2;5,1865;1
"6690";697;-1;354;1;9;1242,8518;1
"6691";697;-1;421;1;4;196,329;1
"6692";697;-1;365;1;6;647,994;1
"6693";697;-1;401;1;4;65,6018;1
"6694";697;-1;352;1;7;1242,8518;1
"6695";697;-1;399;1;5;33,7745;1
"6696";697;-1;410;1;5;36,447;1
"6697";697;-1;468;1;3;22,794;1
"6698";697;-1;428;1;6;209,256;1
"6699";697;-1;409;1;2;209,256;1
"6700";697;-1;297;1;6;736,1455;1
"6701";697;-1;308;1;4;744,2727;1
"6702";697;-1;360;1;7;1229,4589;1
"6703";697;-1;358;1;4;1229,4589;1
"6704";697;-1;419;1;4;52,647;1
"6705";697;-1;356;1;3;1242,8518;1
"6706";697;-1;411;1;3;125,415;1
"6707";697;-1;364;1;8;647,994;1
"6708";697;-1;366;1;8;647,994;1
"6709";697;-1;420;1;3;141,615;1
"6710";697;-1;362;1;5;1229,4589;1
"6711";697;-1;427;1;4;209,256;1
"6712";697;-1;469;1;23;20,8945;2
"6713";697;-1;367;1;10;647,994;1
"6714";697;-1;470;1;44;17,0955;3
"6715";697;-1;412;1;3;180,129;1
"6716";478;-1;383;6;1;600,2625;1
"6717";97;-1;335;4;1;469,794;1
"6718";97;-1;385;4;3;600,2625;1
"6719";97;-1;327;4;1;469,794;1
"6720";97;-1;456;4;6;44,994;1
"6721";97;-1;341;4;1;469,794;1
"6722";97;-1;271;4;1;202,332;1
"6723";97;-1;329;4;1;469,794;1
"6724";97;-1;216;4;1;20,1865;1
"6725";97;-1;368;4;2;1466,01;1
"6726";97;-1;337;4;1;469,794;1
"6727";97;-1;460;4;2;53,994;1
"6728";97;-1;339;4;2;469,794;1
"6729";97;-1;286;4;1;183,9382;1
"6730";97;-1;321;4;4;469,794;1
"6731";97;-1;221;4;2;20,1865;1
"6732";97;-1;325;4;2;469,794;1
"6733";97;-1;447;4;2;15;1
"6734";97;-1;415;4;3;198,036;1
"6735";97;-1;448;4;3;11,994;1
"6736";97;-1;389;4;1;600,2625;1
"6737";97;-1;464;4;3;14,1289;1
"6738";97;-1;377;4;4;1308,9375;1
"6739";97;-1;331;4;3;469,794;1
"6740";97;-1;458;4;2;44,994;1
"6741";97;-1;213;4;5;20,1865;1
"6742";97;-1;381;4;3;600,2625;1
"6743";97;-1;422;4;4;67,539;1
"6744";97;-1;233;4;2;28,8404;1
"6745";97;-1;343;4;2;469,794;1
"6746";97;-1;373;4;4;1308,9375;1
"6747";97;-1;263;4;5;202,332;1
"6748";97;-1;323;4;2;469,794;1
"6749";97;-1;433;4;1;324,4527;1
"6750";97;-1;371;4;2;1308,9375;1
"6751";97;-1;375;4;2;1308,9375;1
"6752";97;-1;230;4;3;28,8404;1
"6753";97;-1;224;4;4;5,1865;1
"6754";97;-1;369;4;5;1466,01;1
"6755";97;-1;383;4;3;600,2625;1
"6756";97;-1;453;4;1;35,994;1
"6757";99;-1;308;5;1;744,2727;1
"6758";22;-1;265;3;2;202,332;1
"6759";22;-1;263;3;1;202,332;1
"6760";22;-1;273;3;1;202,332;1
"6761";22;-1;435;3;1;324,4527;1
"6762";22;-1;254;3;5;183,9382;1
"6763";22;-1;407;3;2;65,6018;1
"6764";683;-1;360;10;1;1229,4589;1
"6765";683;-1;358;10;3;1229,4589;1
"6766";683;-1;470;10;9;22,794;1
"6767";683;-1;224;10;1;5,1865;1
"6768";135;-1;458;5;6;44,994;1
"6769";135;-1;233;5;4;28,8404;1
"6770";135;-1;343;5;8;469,794;1
"6771";135;-1;333;5;2;469,794;1
"6772";135;-1;327;5;1;469,794;1
"6773";135;-1;323;5;4;469,794;1
"6774";135;-1;422;5;4;67,539;1
"6775";135;-1;329;5;2;469,794;1
"6776";135;-1;224;5;7;5,1865;1
"6777";135;-1;325;5;6;469,794;1
"6778";107;-1;422;2;1;67,539;1
"6779";107;-1;325;2;2;469,794;1
"6780";107;-1;458;2;2;44,994;1
"6781";107;-1;329;2;2;469,794;1
"6782";107;-1;456;2;1;44,994;1
"6783";107;-1;333;2;1;469,794;1
"6784";270;-1;435;2;1;324,4527;1
"6785";513;-1;458;5;4;44,994;1
"6786";513;-1;470;5;6;22,794;1
"6787";513;-1;224;5;2;5,1865;1
"6788";513;-1;469;5;2;22,794;1
"6789";513;-1;233;5;2;28,8404;1
"6790";513;-1;468;5;1;22,794;1
"6791";233;-1;454;2;2;35,994;1
"6792";233;-1;356;2;3;1242,8518;1
"6793";233;-1;358;2;4;1229,4589;1
"6794";233;-1;461;2;2;53,994;1
"6795";233;-1;409;2;2;209,256;1
"6796";233;-1;428;2;5;209,256;1
"6797";233;-1;469;2;2;22,794;1
"6798";233;-1;464;2;3;14,1289;1
"6799";233;-1;230;2;2;28,8404;1
"6800";233;-1;460;2;4;53,994;1
"6801";233;-1;396;2;2;74,838;1
"6802";233;-1;448;2;4;11,994;1
"6803";233;-1;459;2;6;53,994;1
"6804";233;-1;456;2;8;44,994;1
"6805";233;-1;236;2;4;28,8404;1
"6806";233;-1;364;2;2;647,994;1
"6807";233;-1;427;2;3;209,256;1
"6808";233;-1;367;2;5;647,994;1
"6809";233;-1;362;2;2;1229,4589;1
"6810";233;-1;360;2;2;1229,4589;1
"6811";233;-1;221;2;13;19,5136;2
"6812";233;-1;216;2;4;20,1865;1
"6813";233;-1;354;2;2;1242,8518;1
"6814";233;-1;393;2;1;137,694;1
"6815";233;-1;466;2;2;14,1289;1
"6816";233;-1;297;2;5;736,1455;1
"6817";233;-1;410;2;2;36,447;1
"6818";233;-1;458;2;6;44,994;1
"6819";233;-1;397;2;2;24,2945;1
"6820";233;-1;233;2;10;28,8404;1
"6821";233;-1;224;2;14;5,0136;2
"6822";233;-1;421;2;4;196,329;1
"6823";233;-1;420;2;3;141,615;1
"6824";233;-1;462;2;5;14,1289;1
"6825";233;-1;457;2;2;44,994;1
"6826";233;-1;399;2;4;33,7745;1
"6827";233;-1;453;2;4;35,994;1
"6828";233;-1;213;2;4;20,1865;1
"6829";233;-1;365;2;1;647,994;1
"6830";233;-1;352;2;1;1242,8518;1
"6831";233;-1;445;2;3;35,994;1
"6832";233;-1;447;2;1;15;1
"6833";233;-1;294;2;1;744,2727;1
"6834";592;-1;343;10;1;469,794;1
"6835";592;-1;221;10;1;20,1865;1
"6836";592;-1;458;10;1;44,994;1
"6837";592;-1;323;10;1;469,794;1
"6838";592;-1;329;10;3;469,794;1
"6839";592;-1;333;10;1;469,794;1
"6840";592;-1;456;10;1;44,994;1
"6841";592;-1;327;10;3;469,794;1
"6842";592;-1;460;10;1;53,994;1
"6843";592;-1;233;10;4;28,8404;1
"6844";345;-1;354;4;3;1242,8518;1
"6845";345;-1;397;4;2;24,2945;1
"6846";345;-1;362;4;2;1229,4589;1
"6847";345;-1;393;4;4;137,694;1
"6848";345;-1;409;4;3;209,256;1
"6849";345;-1;428;4;6;209,256;1
"6850";345;-1;358;4;4;1229,4589;1
"6851";345;-1;308;4;1;744,2727;1
"6852";345;-1;420;4;4;141,615;1
"6853";345;-1;352;4;2;1242,8518;1
"6854";345;-1;365;4;2;647,994;1
"6855";345;-1;469;4;2;22,794;1
"6856";345;-1;427;4;6;209,256;1
"6857";345;-1;294;4;2;744,2727;1
"6858";345;-1;305;4;5;736,1455;1
"6859";345;-1;360;4;4;1229,4589;1
"6860";345;-1;448;4;2;11,994;1
"6861";345;-1;421;4;2;196,329;1
"6862";345;-1;396;4;1;74,838;1
"6863";345;-1;391;4;2;88,932;1
"6864";345;-1;395;4;6;61,374;1
"6865";345;-1;356;4;2;1242,8518;1
"6866";432;-1;242;2;1;780,8182;1
"6867";432;-1;385;2;1;600,2625;1
"6868";432;-1;331;2;1;469,794;1
"6869";432;-1;239;2;4;780,8182;1
"6870";84;-1;414;6;2;149,031;1
"6871";84;-1;221;6;6;20,1865;1
"6872";84;-1;381;6;1;600,2625;1
"6873";84;-1;461;6;2;53,994;1
"6874";84;-1;236;6;4;28,8404;1
"6875";84;-1;456;6;2;44,994;1
"6876";84;-1;273;6;1;202,332;1
"6877";84;-1;265;6;2;202,332;1
"6878";84;-1;422;6;1;67,539;1
"6879";84;-1;325;6;3;469,794;1
"6880";84;-1;439;6;1;780,8182;1
"6881";84;-1;459;6;3;53,994;1
"6882";84;-1;466;6;1;14,1289;1
"6883";84;-1;447;6;4;15;1
"6884";84;-1;453;6;5;35,994;1
"6885";84;-1;433;6;4;324,4527;1
"6886";84;-1;415;6;1;198,036;1
"6887";84;-1;233;6;12;27,879;1
"6888";84;-1;230;6;2;28,8404;1
"6889";84;-1;435;6;1;324,4527;1
"6890";84;-1;445;6;5;35,994;1
"6891";84;-1;335;6;1;469,794;1
"6892";84;-1;224;6;8;5,1865;1
"6893";84;-1;417;6;1;324,4527;1
"6894";84;-1;216;6;8;20,1865;1
"6895";84;-1;368;6;7;1466,01;1
"6896";84;-1;263;6;1;202,332;1
"6897";84;-1;369;6;2;1466,01;1
"6898";84;-1;448;6;7;11,994;1
"6899";84;-1;343;6;6;469,794;1
"6900";84;-1;460;6;9;53,994;1
"6901";84;-1;333;6;2;469,794;1
"6902";84;-1;457;6;3;44,994;1
"6903";84;-1;373;6;6;1308,9375;1
"6904";84;-1;462;6;2;14,1289;1
"6905";84;-1;286;6;2;183,9382;1
"6906";84;-1;242;6;1;780,8182;1
"6907";84;-1;254;6;2;183,9382;1
"6908";84;-1;331;6;2;469,794;1
"6909";84;-1;464;6;8;14,1289;1
"6910";84;-1;323;6;3;469,794;1
"6911";84;-1;389;6;3;600,2625;1
"6912";84;-1;239;6;1;780,8182;1
"6913";84;-1;458;6;9;44,994;1
"6914";84;-1;213;6;2;20,1865;1
"6915";84;-1;454;6;1;35,994;1
"6916";84;-1;327;6;3;469,794;1
"6917";84;-1;383;6;2;600,2625;1
"6918";84;-1;339;6;3;469,794;1
"6919";323;-1;420;3;2;141,615;1
"6920";224;-1;417;5;1;324,4527;1
"6921";669;-1;280;1;1;183,9382;1
"6922";296;-1;365;5;1;647,994;1
"6923";436;-1;453;4;3;35,994;1
"6924";436;-1;343;4;6;469,794;1
"6925";436;-1;335;4;2;469,794;1
"6926";436;-1;459;4;4;53,994;1
"6927";436;-1;458;4;2;44,994;1
"6928";436;-1;263;4;4;202,332;1
"6929";436;-1;323;4;7;469,794;1
"6930";436;-1;385;4;4;600,2625;1
"6931";436;-1;273;4;3;202,332;1
"6932";436;-1;415;4;2;198,036;1
"6933";436;-1;371;4;3;1308,9375;1
"6934";436;-1;286;4;2;183,9382;1
"6935";436;-1;379;4;4;1308,9375;1
"6936";436;-1;271;4;4;202,332;1
"6937";436;-1;329;4;2;469,794;1
"6938";436;-1;456;4;6;44,994;1
"6939";436;-1;337;4;7;469,794;1
"6940";436;-1;389;4;4;600,2625;1
"6941";436;-1;236;4;4;28,8404;1
"6942";436;-1;422;4;2;67,539;1
"6943";436;-1;213;4;4;20,1865;1
"6944";436;-1;327;4;5;469,794;1
"6945";436;-1;325;4;5;469,794;1
"6946";436;-1;381;4;3;600,2625;1
"6947";436;-1;377;4;4;1308,9375;1
"6948";436;-1;230;4;1;28,8404;1
"6949";436;-1;407;4;1;65,6018;1
"6950";436;-1;265;4;3;202,332;1
"6951";436;-1;460;4;6;53,994;1
"6952";436;-1;341;4;6;469,794;1
"6953";436;-1;224;4;4;5,1865;1
"6954";436;-1;216;4;5;20,1865;1
"6955";436;-1;339;4;5;469,794;1
"6956";436;-1;417;4;2;324,4527;1
"6957";436;-1;373;4;4;1308,9375;1
"6958";436;-1;254;4;3;183,9382;1
"6959";436;-1;221;4;5;20,1865;1
"6960";436;-1;447;4;2;15;1
"6961";436;-1;370;4;5;1466,01;1
"6962";436;-1;383;4;5;600,2625;1
"6963";436;-1;333;4;4;469,794;1
"6964";436;-1;331;4;3;469,794;1
"6965";436;-1;233;4;5;28,8404;1
"6966";436;-1;369;4;7;1466,01;1
"6967";436;-1;375;4;7;1308,9375;1
"6968";436;-1;448;4;1;11,994;1
"6969";436;-1;414;4;1;149,031;1
"6970";436;-1;433;4;3;324,4527;1
"6971";436;-1;435;4;3;324,4527;1
